Edge1,Edge2,Weight
53,78,33.63372368923288
53,84,41.88452596830703
53,86,0.2569804377656859
53,89,21.189087502336324
53,90,49.021402604393806
53,94,45.462113839853366
53,95,32.98553589736039
53,99,38.242652791224224
54,56,19.279746916418382
54,61,29.808590901194528
54,63,35.9314684331913
54,65,40.31753151317212
54,70,6.717438756300453
54,75,21.285257824337734
54,77,45.93992218138451
54,87,11.030736336983171
54,93,25.38956027225226
55,57,17.06282861071991
55,58,11.892060013055739
55,59,13.077402721771442
55,63,26.20691196518039
55,65,31.36598645611648
55,68,19.664887228226252
55,73,36.46585644910913
55,76,30.461687436875494
55,81,37.60837839274531
55,83,2.6709396442145983
55,85,29.573363296450623
55,89,49.6122165631039
55,93,10.674505487045566
55,95,19.453292820721856
56,57,17.925670205885396
56,59,13.233770823240276
56,60,31.82031327457383
56,61,24.875527573147764
56,64,9.257854079991256
56,65,31.85954742640733
56,72,26.804532018938055
56,76,24.637854323433515
56,77,26.532923386585217
56,87,9.645296178176672
56,88,44.779433618592265
56,91,14.543569273966938
56,95,46.764889379269825
56,97,39.690157310055866
57,58,49.777532732694304
57,61,30.771026759883295
57,66,9.254422042828313
57,73,17.273799887064197
57,74,0.18694677436841833
57,77,29.28157528034464
57,79,1.040432432558458
57,82,9.12978761603776
57,84,22.879544868367958
57,87,36.215005911254295
57,93,43.54810773149712
57,94,22.889128355143022
57,97,26.051462486188644
57,99,38.22411159042856
58,59,21.941746460560086
58,60,8.38229754675538
58,61,47.61912638055458
58,65,38.94363829493925
58,66,6.308437885368456
58,68,20.936367514261654
58,69,25.258376595412273
58,74,33.52843615174185
58,76,47.38679250574507
58,77,37.75163572612726
58,79,9.882143388265446
58,81,18.143826821303293
58,83,9.098955846936446
58,84,18.54849577200566
58,88,6.328721582374519
58,90,48.107763498422905
58,96,31.13902495426134
58,97,27.231859574148697
59,62,5.330157582789047
59,63,44.155040751268764
59,69,42.25302981871895
59,71,15.45631411119343
59,72,14.20259890229702
59,75,49.38129473034533
59,76,41.33937289943626
59,85,34.076009271626795
59,88,34.00184083838402
59,89,1.2538012083584071
60,61,16.804932219930315
60,64,47.60583473581316
60,66,10.841030834410537
60,67,48.01985015410099
60,70,40.845506453308985
60,82,28.33518124406024
60,83,5.683855972306883
60,89,22.72662460460868
60,94,43.61976060651734
60,97,45.96494218890095
60,98,18.522988938362584
60,99,7.564299325451468
61,62,47.28410644762897
61,63,25.0390631159171
61,64,10.384534804932244
61,65,38.122705364132806
61,70,45.5430239544552
61,76,42.48386841746926
61,77,21.742661376076562
61,79,6.859172865953239
61,87,46.104318369710555
61,88,8.92049514451212
61,94,7.301045872632727
61,97,28.02558370628469
61,98,35.23385044632453
62,64,10.901511440252238
62,68,28.95309286036741
62,70,11.88592793848598
62,73,38.04631703371507
62,75,36.37705526525865
62,78,31.897468623731484
62,81,0.4300575605450496
62,82,35.87632392383418
62,85,5.1315713673282195
62,86,13.824567912922504
62,90,4.901370163691726
62,92,28.745347091454114
62,95,45.30789107282528
62,97,30.297521728527656
62,98,2.0868431842029853
63,67,40.86649056441418
63,68,43.32317334785375
63,73,18.39053112207966
63,80,48.40734339797023
63,81,14.075532763955179
63,88,1.3366045952730443
63,90,9.62412011019439
63,94,12.959574109938965
63,96,43.84237011803931
63,97,35.18245012132434
63,98,25.755955567415917
64,65,40.14375801534455
64,66,22.770652225772185
64,79,44.25567619403923
64,84,13.71583942136581
64,88,28.392403703790727
64,90,36.94476670762499
64,93,8.911172923296256
64,99,42.08286849106139
65,67,10.072247786375977
65,68,44.0306353526727
65,70,29.943355151066065
65,78,12.791473897372468
65,79,19.38022187060144
65,81,43.30552951938369
65,85,8.964847672117337
65,86,15.063682680963492
65,87,35.45662284599262
65,88,49.567749912988944
65,98,8.64297005902629
66,74,6.293226254475376
66,82,7.08142229638638
66,86,19.71398419693056
66,92,7.556344619123129
66,99,35.91633076641536
67,68,27.160237790001784
67,71,3.726814769740866
67,74,38.0375667382338
67,75,44.63357091229946
67,76,33.67707192860798
67,78,37.50976559052861
67,83,26.40461179092381
67,84,6.159431551265543
67,85,3.2788641894501867
67,86,35.327778795919244
67,87,9.073911191670758
67,88,19.12728599745943
67,91,36.81105819176739
67,93,36.466223350364665
67,96,15.737274828557968
67,98,26.264105672001453
68,78,35.147798774925384
68,79,9.207544169663512
68,82,41.82585767332106
68,85,42.609256065730364
68,86,8.102660320591749
68,97,36.545237151414305
68,98,29.612615863948648
69,72,14.69298810771944
69,74,8.986413867382897
69,77,4.397242521368466
69,89,48.28331908094254
69,90,29.94116545747402
69,93,16.487950356466303
69,95,22.9437200448775
69,96,14.713229561356068
69,97,25.700621575664716
70,71,31.371486101011296
70,72,43.185814689895885
70,74,44.72764135006195
70,79,31.925941888277222
70,85,22.68512532230987
70,87,6.871389723084148
70,91,35.50435234307597
70,96,17.072929768720385
71,76,7.42681011743132
71,82,31.856297352727804
71,95,17.304425748308503
71,96,34.20380865525939
72,75,4.150595177397426
72,76,8.703749293858076
72,79,43.683524204853086
72,82,49.43972909417187
72,87,29.413389567232656
72,88,35.794269703761856
72,97,25.890115452047656
72,98,28.306727179402998
73,77,44.549064136093975
73,80,7.71444033123675
73,89,47.56855092077648
73,92,5.516779286631679
73,94,44.54740229833248
73,98,9.585565724094275
74,76,48.799215482261374
74,78,24.38015649791981
74,81,31.64217014155064
74,82,10.74609178650831
74,88,10.002999822150754
74,98,49.1178078484612
75,76,10.432048074630135
75,77,0.8293383032651536
75,80,31.273331611544787
75,81,38.78620771812881
75,82,11.12327050305707
75,84,48.93928825725145
75,86,2.9325560295071496
75,87,15.578703175727687
75,90,4.510187391507115
75,94,44.92286192317107
75,96,34.61337107584315
75,98,46.949718109248664
76,82,28.975159087484748
76,85,17.870481137435657
76,86,36.75337429016057
76,90,35.27145356983345
76,91,19.44206450361925
76,96,41.17290491323377
76,97,39.72002315533091
76,98,48.60172058514639
77,78,18.670144325036148
77,82,7.901691069258315
77,83,1.1580649179610436
77,86,31.407073376691592
77,91,44.447417738987184
77,97,12.761265879266547
77,98,23.235916254079196
78,81,49.94171959838798
78,82,36.72562107618552
78,90,49.01087965540034
78,93,40.835759467534565
78,96,16.245423131419845
78,97,2.7685148284173957
78,99,12.08669002253978
79,81,11.953710802934964
79,85,42.077483366222054
79,90,32.908519699483584
79,93,38.138180377121195
79,99,25.896203551894548
80,81,33.89912034638106
80,83,2.442741237861834
80,86,16.35686476205329
80,87,6.048542981873162
80,88,35.67632490812605
80,90,40.74986361587045
80,97,39.56729195068093
80,99,20.60645793150026
81,85,0.33213194044576233
81,90,47.86623939580926
81,98,25.90967963199315
82,84,6.575941407574626
82,89,45.997572909898196
82,94,39.56589128236543
82,96,49.28050121167488
82,97,34.54101435164866
83,85,43.87374026745388
83,94,33.71972686186492
83,97,47.76909578063675
83,99,5.785311417958611
84,85,39.412102448829955
84,86,24.12308074427547
84,92,44.17520077392748
84,94,18.883635454012733
84,95,22.190964533073842
84,97,4.9941083961169195
85,87,49.979512365533836
85,90,11.28200439338754
85,91,42.617746794995384
85,92,23.186936089816935
85,99,0.3822514520707587
86,91,21.215802934308208
86,94,5.055349852872043
86,96,47.592157782584565
86,98,35.715227491541405
86,99,19.79246563264958
87,88,16.731354447190228
87,89,16.70723441875118
87,90,24.92494771067169
87,94,14.949779691612541
87,99,33.57602400588415
88,95,47.751676329884766
88,98,4.426128193142204
88,99,49.50829451894291
89,91,28.608791967887008
89,92,47.265981400196
89,93,45.57339379947771
89,99,6.826551672114584
90,95,24.450136795759114
90,98,39.2714895118933
90,99,42.34548597928317
91,93,2.3271405005702905
92,95,16.353012937926874
92,97,48.380548398044766
93,96,18.279530690858977
93,98,45.812855646283865
94,98,17.27091981578835
95,99,8.68504550183314
96,98,20.78129276371895
